review_datetime_utc,author_title,author_id,review_text,review_rating
09/29/2020 20:49:59,Elizabeth Ann Rose,100954657390880820621,"I love this park!!!! I've been going here since I first moved to Manayunk in 2018. Even now that I'm in the city I'll take trips to this park just to experience true nature without having to travel too far. There are multiple pathways all of varying difficulty with rivers, bridges, and many many trails. Highly recommend visiting if you're in the area or if you want to escape the city for a bit and get back to your roots ❤️",5
09/29/2020 12:19:05,Walter Price,102195113198150069730,Had a great walk in a beautiful park.,5
09/27/2020 17:58:54,Shireese Braxton (FS REESE),112055002953979367900,Great place to take pictures,4
09/27/2020 04:19:42,Angela W,103868285425601274458,Very nice.,4
09/27/2020 00:55:46,Ramon O,103817681280874993606,"Amazing park ,lots of trails very beautiful",5
09/26/2020 17:28:30,Lalit Agrawal,108762443324973722047,Amazingly well maintained trails and lot of parking spots. Plenty of benches and the water is very clean.,5
09/25/2020 13:03:17,Vanessa,114020759542907154194,Beautiful place,4
09/24/2020 04:33:06,Sherin Joy,110475270459328608726,"Awesome park for hiking, jogging and cycling. This park is scenic and beautiful in all seasons. The trails are amazing 😉. If you want to get lost in nature, this is the right place, there are trails in all directions. It’s really pleasant cool forest area, trails are marked, but sometimes you will get lost. It’s a mix of river, wetlands and forest. Some parts of the trails are a bit sunny but most parts have shades.

We had a great weekend😘

*There is no FEE, there are several parking lots.
It is hard to get parking in the main parking lots, the one near to the valley green inn and the upper parking lot, but there are several other parking lots.

MUST HAVE:
* Use hiking shoes 👟.
* Carry water bottle.
Enjoy your day!.",5
09/23/2020 19:35:25,Jamar Johnson,114552236181870569259,Breathtaking. Helps u forget.... that u are in Philly. Lol. Born and raised. So no judgement from outsiders please.,5
09/22/2020 19:54:52,Nate Wooding,100078114554438512933,The best greenspace within the city of Philadelphia. Go for walk. Lots of nooks and crannies to explore.,5
09/22/2020 18:20:58,Ruben Hernandez,113847117883157196542,"Love it! Great trails for short hikes, gravel trail for walking, running or riding. A lot of places where you can jump in the water or have a picnic.",5
09/22/2020 12:42:51,Jeffrey Morris,106888096244330698263,Beautiful trail but heavy traffic!,5
09/20/2020 17:55:55,Jay Gaeta,106811643349899403522,Awesome hiking.,5
09/20/2020 11:46:53,Beth Ciotti,108299355383112195090,Ranger 🐇 is buried here with butterfly bush and bleeding heart bush.  😔🙏,5
09/20/2020 10:09:08,Owen R,110325246532337194875,"A scenic park with a great history, tons of hiking trains, a beautiful river, a few master price bridges, lots of old trees and a herds of deers, groups of squirrels and birds. Park has up hill trails, down hill  trails, and flat one which enable almost everybody with any level of physical fitness use it.  There is an old brick circular shape sewerage system under some part of the trails built long time ago.",5
09/19/2020 23:49:40,Justin Wert,107532785970534172997,"Trails clear, beautiful",5
09/19/2020 21:11:07,Eliza Doolittle,112418012549503495570,"Beautiful, peaceful Wissahickon!",5
09/18/2020 20:53:40,Nancy Easter,102836569696440771166,U can take really nice pictures.,5
09/18/2020 16:54:43,Dan Greif,111775963257520690244,Great trail in Philly.,5
09/18/2020 12:45:38,Irit Smith,102294215884081751291,Got lost but it was fun,5
09/17/2020 21:20:54,Michael Petchonka,107093000804811127139,Great place to walk.  Trails are easy enough for the average person to hike without complications,5
09/15/2020 13:12:57,Sheevasaur,103898387513278891018,"Huge, tons of paths with different types of terrain difficulties. We prefer going up north to near the meadow and Environmental Center. We have small toddlers. They love hearing the owls as the sun goes down. Horse paths, bike paths, paved paths, dirt paths, woods, meadows, creeks, little waterfalls, hilly Rocky terrain, picnic areas and more. With the multiple entrances and miles of trails even after 20+ visits we still haven't explored it all. Cell service is iffy, GPS can get a little confused, but the map they sell is the exact one on the map stations and online, so not really worth it. Plan via time at your half time just turn back and go the way you came unless you are certain of where the loops are.",5
09/15/2020 11:39:46,Erin Wolff,108049918032071979080,"Great trail for running or riding bikes. Tons of people here though and parking and driving in and out can get a bit dicey. Be warned, this isn't a totally flat path either. No, it isn't a ""hike"" but it will affect your running for sure!",5
09/12/2020 22:30:03,Scott Waller,101609881471701275432,Great place for a hike. The creek gets swamped by people sometimes but people usually aren't a bother. Everyone is so considerate and keeps their distance during this Covid situation.,5
09/12/2020 22:23:21,Michaela Lovegood,115422028569796607007,Beautiful and well preserved!,5
09/12/2020 13:51:24,ME. E.,103004131501569378728,"Since I lost my job due to covid, I come here every morning for a walk. Great park",5
09/11/2020 21:49:00,Fabio Nascimento,100875205537798739942,Nice place and location.,4
09/11/2020 21:44:36,Jeanae Hopgood,104664849567982938333,Beautiful and serene.,5
09/11/2020 20:21:09,Winters Summer,107685750912435086485,Nothing cures the world's woes like NATURE. Dive into this beautiful escape RIGHT ON YOUR BACK YARD PHILLY♡,5
09/11/2020 02:36:50,Rashmi,111773598075255207946,I loved this place so much nature good place for picnic or trail water isn’t that deep to fall in or drown the serenity is worth seeing,5
09/11/2020 00:35:08,Kevin H Price,105050930699145299803,Love the water view,5
09/10/2020 20:24:44,John,110394611573050235569,perfect urban trail.,5
09/10/2020 13:13:13,Clinique Hunt,111116933303624841501,The trails are amazing. Love to go here! Family friendly and never overly crowded.,5
09/09/2020 21:26:50,Cherice,105001855136903946299,"Wissahickon Valley Park has a variety of trails for seasoned and new hikers. The natural scenery is breath-taking. Hiking along the river is beautiful, scenic, and you get a great workout in the process.",5
09/08/2020 20:05:04,Xavi Carrasquillo,108830662344741899197,Very clean  and clear.,5
09/08/2020 18:19:08,MajinLou,114768279992919923184,I adore this park. It is so easy to get lost in it for hours and always find something you've never seen before.,5
09/08/2020 16:30:34,Aarika Behr,103052174267425708193,My favourite place to get away from the city for a few hours!,5
09/08/2020 14:00:43,Hani White,107167236139780920975,Beautiful peaceful place. Ideal for kids relaxing and riding bikes,5
09/08/2020 02:03:33,Michael Powell,113284363504302251621,What a great view and ride,5
09/07/2020 22:43:52,Gerlin Ordonez,108104754975762353723,"Muy lindo,un lugar bello y maravilloso",5
09/07/2020 18:32:28,Deborah Feinstein,108612026159375948829,Beautiful and serene.,5
09/07/2020 15:31:51,Christine Clement,105859210383242001600,Such a great park. There are many scenic hiking and mountain biking trails,5
09/06/2020 22:51:28,GICELA ALMONTE,112480863301579950306,"Es como estar en el paraíso donde nací, República Dominicana. Es sencillamente hermoso.",5
09/06/2020 22:23:20,r buie,102148994712753089601,Best childhood memories...the restaurant food and staff were great,5
09/06/2020 20:56:32,Eswin García,104767186323448928150,Es un bonito parque lastima las restricciones que hay ahora,2
09/06/2020 13:31:44,Rafal Korzec,115857279011842631198,Great park for hiking and biking. Lots of places to rest by the water. Easy access from different directions.,5
09/06/2020 01:20:16,John Hickey,103071675438907300068,Beautiful.,5
09/06/2020 00:11:57,Jennifer Deriscavage (Jen),102855241428910610577,Great for beginner hikers,5
09/05/2020 03:50:07,Jeanine Monét,108646756096884946406,"Great place, many trails, get lost for a good 2 hours and then slip into the stream to relax :)",5
09/04/2020 16:20:36,matthew lawson,112219200996580307417,"This is the best thing about Pennsylvania. So peaceful, and serene. There is a paved road or hiking trails. The trails go on for miles and miles so everything is already new",5
09/04/2020 03:51:59,Max Skolnick,103058745466016350395,This park has good trees.,4
09/03/2020 18:38:28,Robin Lohse,111743732278752106879,it's a great preserve,5
09/03/2020 02:28:54,Mia Wertz,100509362741311966721,I grew up hiking around here and am always finding new trails. Definitely love this area.,5
09/02/2020 23:24:10,Susan Sterling,111825261069832214781,It's an excellent place to escape. Great for hikes.,5
09/01/2020 20:10:52,Rc Grabowski,116431349903647658325,Beautiful area,4
09/01/2020 15:51:45,Erica Burgess,111105259264949966646,Beautiful place to go.. with the kids n with out so quiet n peaceful please to go,5
09/01/2020 13:07:47,Steven Trachtenberg,111453626029323618108,Went biking on this main trail. Signage well displayed along the route. Two guide-gals offered insight and directions which was different and nice. Trail is well taken care of. A good area near the middle. And a bike service “station” at the south end (?). Can’t remember the length but I think it was about 14 miles round trip. Parking is a bit dicey but you’ll find some if you take your time.,5
08/31/2020 23:30:57,Lawrence Hadley,116189304649913663867,Very beautiful,5
08/30/2020 17:42:25,Mirtha Courtney,115816270091143548285,It's a beautiful and peaceful place to take a walk.,5
08/30/2020 15:52:12,Kenneth Carroll,105205907551203098699,"We love to hike, run, and stroll through these roads and trails. A truly beautiful and serene place.",5
08/30/2020 15:46:35,"Jessie Guinn, Jr.",110411269804597617987,Gorgeous scenery and rarely crowded.,5
08/29/2020 20:42:12,Amy Dallas,110578785836449002482,Nice path for walking and bike riding.   Plenty of room for lots of people without being crowded.,5
08/29/2020 18:10:59,MFG Assets,103240075697252829444,The best city park in history.,5
08/29/2020 16:40:29,Wolfie and Bee Playz,101166172069833527923,It's so beautiful.  It was my daughter's first time and we hiked for five hours and she cannot wait to go back and explore more!,5
08/28/2020 20:48:28,Chandler Le MSA EA,109685253287912790619,Love it! It is nice and quiet! And kids love Devil pool!!,5
08/28/2020 10:56:07,Charles Jones,114194365552993147322,A little overgrown...fallen trees everywhere...but I guess that is what a hike is about!,5
08/28/2020 03:24:47,Brian Redpath,101170321437903584338,"This is my favorite part of Philadelphia. So scenic, endless trails all well maintained. Great place to ride your bike.",5
08/27/2020 16:45:57,DC Reviews,115389822228176552719,Beautiful walk with few waterfalls.,4
08/27/2020 13:02:21,Celeste Nicolle,104394522922135788473,"Beautiful spots to see the water, park was very clean and family/dog friendly. Trails are not too hard to follow and there are plenty of trails to try. Parking is dispersed at several different spots.",4
08/25/2020 13:47:21,Crystal Harrison,101918161523466920743,"This park has loads of walking trails and several parking lots. A large covered bridge came in handy for those dodging the rain showers on Sunday.
I always enjoy looking at the rapid rolling  lakes. Enjoyable for nature walks or to get your daily exercise in. I also discovered an eatery in the park with plenty of outdoor seating!",5
08/23/2020 22:10:54,Brian Anderson,110657071448735338584,Nice park with multiple hiking trails and free parking.  The creek is awesome.,5
08/23/2020 15:16:23,Ren Hamill,114726691628439613826,Our favorite place to be fully immersed in nature all year round just a short drive outside the city.,5
08/22/2020 19:08:09,L Brown,101400250280693592964,"Awesome place to walk, exercise, ride your bike, take the kids for a picnic, bonfire/barb-q, hike a trail, fish, swim and just plain enjoy nature! Access from multiple points throughout the city.",5
08/21/2020 08:12:28,Jeffrey Law,113892436635826560149,It was fun and adventurous,5
08/20/2020 00:02:39,Nakaida Monroe,115600278934150322119,Amazing,5
08/19/2020 21:00:33,Desmin Peifer,109999602033944791211,"Great hiking trails, some nice water holes, and best if you go on off times (not weekend, not summer). Parking can be tricky in some spots, but it's worth it!",4
08/19/2020 17:59:03,Miguel Gonzalez,116051472654949683445,Beautifull,5
08/18/2020 12:47:36,Tyler Findley,112424009207729004097,"Most beautiful place around the Philadelphia area! Biking, hiking, and horse back riding are just few of the activities you can enjoy at the park.",5
08/16/2020 20:41:16,Scooby Chiko,108425930648189898058,Me encantó de los recomiendo hay varios lugares para bañarse pero encuentren el k más les guste,5
08/16/2020 15:48:24,Iris Sanchez,105721998289325490717,The waterfall views are beautiful,4
08/15/2020 23:23:17,Trudy Troops,114386402510809677407,"My children love it here, I LOVE IT here too!",5
08/15/2020 23:08:31,Gang Gang,105185476697185629168,It was beautiful 🌻,5
08/15/2020 21:15:19,Omar Council,117869795763809217846,A getaway inside the city!,5
08/14/2020 17:12:27,Dani Sykes,117949531865548138598,Beautiful,5
08/13/2020 14:17:32,Allison Jordan,102232224659709205374,"Gets very crowded during the weekends. Walking trail is wide and runs along the creek. Swim, hike, walk, bike, picnic and is also dog friendly.",4
08/13/2020 13:04:06,Karen Faust,107402085094453343883,Gorgeous,5
08/12/2020 15:58:45,Larry Taylor,114235019427145722921,Nice place for family outings,5
08/11/2020 22:32:51,Víctor Cortes,116358175573058348208,hermoso lugar familiar para disfrutar de la naturaleza y su aroma del rio,5
08/11/2020 21:27:21,Erasmo Martinez,117964531932254282520,Bonito paisaje 😉,5
08/11/2020 14:33:36,Gabriela Frank,114721138116518662014,Lots of open space and trails of all kinds. Great for general exercise and great for the dogs.,5
08/10/2020 20:59:35,Mr. Chalant,109690729165392240781,"Parking is an issue, and you're likely to encounter more litter than normal for a nature walk, but there are excellent trails and beautiful scenery.  Loads of history as well!",4
08/10/2020 17:24:54,Keith Weber,117221451418841636851,The meadow was beautiful! There is a wonderful spot with a bench under a old tree. It's absolutely peaceful.,5
08/10/2020 01:13:53,iR0nMAn_AF,111710439467719425101,Beautiful as always.,5
08/09/2020 23:39:57,Gunjan Kamdar,105103680760709039017,Good place for hiking,5
08/09/2020 21:25:37,Tom & Jennifer Roller,100456022781338193194,Wide path. Lots of shade.  Perfect for hot summer days.,5
08/09/2020 19:57:53,Denise Johnson,108331270844600756247,Long walk,4
08/09/2020 12:53:34,Donna R,103423377153318223529,Please when your out walking your dog. Keep them on a leash and dont let them run after the deer's. Yes! I said deers. Someone did this on Friday and the deer jump out of the bushes and jump right into my car. I thought I was okay but come to find out I went to the hospital later and I had a concussion.  My car is totaled.!!!. Thank God the deer is okay.,1
08/09/2020 04:59:01,Christopher Porter,110406819288658445567,Free park. Bathroom a mile in to the trail is very nice. Well maintained paths as well.,5
08/08/2020 19:15:56,Paul Roe,101849687723594659073,Excellent day of hiking!,5
08/08/2020 18:58:30,Latifa P,110774767226154016593,"It nice quiet you can always find a spot to have a picnic,and I didn't even  get attacked by bugs Lol!",5
08/08/2020 15:55:47,Don Jackson,117380967650724804129,A great nature experience,5
08/08/2020 05:12:44,Ryan Sweeney,105364044759100191875,Great park with some sweet waterfall and rock formations scattered throughout,5
08/08/2020 01:02:10,Shatina Dallas,105168370257566475034,It was a peaceful experience,5
08/07/2020 23:44:30,Alex Ferrante,103408447672948298229,Favorite place in philly. Feels like you are entering another space completely. Very beautiful,5
08/07/2020 20:24:27,Claire Richsrdson,117848839819245883281,So beautiful and peaceful,5
08/06/2020 23:23:13,nichole butler,112072104397975354147,The security guard was really rude. But nice park,4
08/05/2020 23:03:37,Ricardo Cruz,109844237833326924663,Caught a fish,5
08/05/2020 14:33:47,Jvc,107353176069571730489,Love the wissahickon park!!,5
08/05/2020 11:13:11,Barry Homer,111430725812965717820,Great place for a family hike..,4
08/05/2020 01:09:52,Nitish Jaiswal,102795856392353136714,Lovely trail!,5
08/04/2020 18:39:49,Eli Romero,111365961277462604035,One of the most amazing places to visit the park.water flow  lot of people looking for a new place to enjoy  this is the best place well recommended,5
08/03/2020 21:46:49,FadedLove 1029384756,106127708617383710378,"Wissahickon is a nice place to walk. The creeks are refreshing, and it's totally recommended! My only problem is the bugs. They can't control that, it's outdoors. But the lantern flies are what I hate most.",5
08/03/2020 01:55:19,Hasan Cakir,113144076582959383720,A superb walking path right in the middle of the city. River and forest makes whole lot of difference,5
08/03/2020 01:18:33,Richard Stewart,113073924632316829914,A Philadelphia treasure.,5
08/03/2020 00:20:00,Nora Woods,113656805051050424140,Great place to walk,5
08/02/2020 17:17:03,Cristian Ventura,113032381346355558879,"great park ,,,high recommended to walk your dog",5
08/02/2020 16:25:55,Cristina Torres,100493153721394652681,Love The Wiss 😊,5
08/02/2020 00:03:31,Cary Landers,113418014540013639687,Amazing hiking!,5
08/01/2020 22:43:29,Peter,111814237862022970511,Great park with a ton of different trails to run or take your dog on a hike,5
08/01/2020 19:35:35,Abdur Rahiym 1 Mack,104587597385900206991,"I've been fishing here for years. Excellent place, good family fun!",5
08/01/2020 18:02:05,Luz Cicone,103230712378551580661,This place is magical. The valley green inn is a little gem...the food is amazing...the staff are friendly and the inn takes you back in time...I love it...,5
07/30/2020 20:47:43,Maji F,106110369111439498762,"Excelente, muy bonito para caminar, montar bicicleta y hacer picnic...se supone que no se debe nadar pero mucha gente va a nadar y a pasar un rato agradable en el rio.",5
07/30/2020 19:39:03,cherif aboubakry kamara,101121324307020481734,Nice spot for hiking,4
07/30/2020 07:53:49,Brian Valentine,106500477321266858429,"I have been to the park many times and every trip is a new adventure. Miles of trails of varying degrees of difficulty, all well marked and formed into loops with criss crossing interconnected trails that stradle both sides of the Wissahickon river. There is a main thoroughfare walkway with a gravel surface and little elevation change. For the more adventerous all the trails that branch off of it are a typical mountain trail with varying degrees of incline and elevation change and composed of dirt and rock. There are caves, wildlife, flora, waterfalls, swimming spots, places to climb, picnic, bridges, and a path on top of a historic aquaduct that brought water into Philadelphia. Parking is easy and in most areas free, and pet friendly. If hiking isnt you speed bring the mountain bike! Want horsepower? There is no better experience than taking in the fresh air and scenery while in the saddle. The park is well maintained and very clean. It is the largest city park in the nation and minutes from center city. I definitely recommend a visit.",5
07/29/2020 23:51:41,Reno Angelo Reali,103483785239037323853,"It is magical in the amount of paths one could take, the amount of wildlife that can be observed, the waterfalls and make shift ponds and miniature lakes, the way the sunlight blankets the area and the greetings of the wanderers that trudge its geography.",5
07/29/2020 22:25:31,Yalitza Vazquez,117041615272281409544,"I LOVEEEEEEE IT HERE , definitely recommend, you can swim in peace and just relax and if you drink or smoke your able to do that here and not worry about anything 🙌🏽💜",5
07/29/2020 17:44:25,June,117720288528001372689,"I thought you were not allowed to swim in philadelphia waterways. Gone are the days when this was always a peaceful tranquil place. Now there are families who gather along the creek and stay in the water. Families to the 5th generation, mom, Pop, the kids, grandma, grandpa, cousins, uncle, aunts and all the coolers they can bring. Sad.",3
07/28/2020 21:00:53,Chef I. Baker,112233730597662049060,Good place to enjoy nature and the weather,5
07/28/2020 14:13:25,Rachel Glauser,112379775219788993572,Beautiful park. Wide walking/biking paths. Good shade for sunny days.,5
07/28/2020 01:20:01,Nathaniel Midgett,109703803562867819507,"Great hiking,  biking,  bouldering, and right in the city. Can't beat location.",5
07/27/2020 19:23:02,Chick Achilles Jr.,100772211261594819438,Great place to get away from the hustle and bustle of life.,5
07/27/2020 01:05:47,justin palmisano,106994651863111180108,nice lil trail.,5
07/26/2020 22:04:47,Unicorn FanSquad,103554387634074543052,Muy lindo todo,5
07/26/2020 18:05:14,Dylan Veitch,114139438027133889206,So many cool things to discover and explore,5
07/26/2020 14:45:37,Claudi Andrade,117975386160232834052,Awesome,5
07/24/2020 22:23:54,Darchell Jordan,117463937563093174727,Chill spot,5
07/24/2020 14:17:38,Lenora Magee,109694917795095597486,Fav place,5
07/24/2020 12:45:21,Giovanny Mejia,106378872131839484811,Nice,5
07/23/2020 00:07:17,Jj94ak,105739663959987959848,"It's really good but the people that smoke hoka and blast that music
Annoys me",4
07/22/2020 20:17:14,jordan caughey,103084423077647470027,Sick views and light hike.,5
07/21/2020 19:35:53,William Makinen,106999304649024520335,great for running,5
07/21/2020 18:16:09,Vky CaPe,113143150649429475145,"Muy lindo el lugar, pero muy triste las personas que van allá a tomar licor a fumar, ellos no respetan a los demás hacen demasiado desorden y dejan basura tirada incluyendo botellas partidas, pues son un peligro para los demás visitantes, las autoridades del parque deberían tomar cartas en el asunto pues el lugar es precioso pero no quedan ganas de volver así con ese desorden de esas personas.",4
07/21/2020 02:07:24,Jamaal,100281936543201550373,"Beautiful scenery, available parking, well maintained trails",5
07/19/2020 22:51:59,Carlos Javier Marcano Marrero,104710732114696624316,A verry fun place and verry refreshing,5
07/19/2020 20:51:25,Lyz Marie Miller,104000098980547103128,. Enjoyable loved it. Had a nice hike,5
07/19/2020 00:20:57,Rafael Gomez,112488727362321898284,Exelente,5
07/17/2020 18:46:06,Edtwana Smalley Harris,115600664994147380572,Absolutely a Gem 🦋,5
07/17/2020 00:35:00,Laron Coles,103467184718604788692,Very peaceful,5
07/15/2020 17:37:34,Milton Rodas,106291922007955264629,Muy bonito parque lastimosamente la Comunidad Dominicana que asiste a ese lugar lo dañan cada día con sus Borracheras dejando tirado embases de Cerveza como toda Clase de Basura y perdon no te go nada contra esa comunidad ni ninguna otra temgo Amigosmque les he recomendado ese bello lugar y son Dominicanos y asta ellos se an sorprendido de como actúa los de su comunidad con esa falta de respeto hacia menores de.edad hablando sin respeto malas palabra sus Mujeres enseñando casi todo y como padre de familia ybde dos menores de edad no se me hace gracioso pues todos tenemos derecho a disfrutar y no se diga los niños pudo disculpas pero es la verdad.,4
07/15/2020 11:27:15,Jaffet Quiroz,115991042713979602125,Great place for relax enjoy nature.,5
07/14/2020 05:49:23,Ari India Jordan,113651961985887817089,Love the fresh air beautiful scenery and great exercise,5
07/14/2020 03:45:29,jose roque,106601922088777389851,muy hermoso.,5
07/13/2020 21:13:03,derrek-b,107145515733438969057,Absolute favorite place near the city to get out of the city!,5
07/13/2020 20:22:22,Chris Buggey,103395219580014382358,Awesome spot for fishing,5
07/13/2020 20:16:04,Marco A Roman,110929901745534277320,Nice mother nature experience 😍,5
07/13/2020 18:02:59,Chris Mueller,111565334126831820681,"Beautiful park with hiking, biking, and horse trails.",5
07/12/2020 22:11:26,Anoop Bhat,110656799721689090236,"Awesome place to hike. Lots of trails to get lost on, with plenty of shade and sun",5
07/12/2020 14:55:28,Edwin Vazquez,109614115684509977264,Me and my family love this place. Very clean and lots of fun,5
07/12/2020 11:35:34,Anita Barnes,105733225273594398379,It was beautiful,5
07/11/2020 13:12:23,Mark Johnson,105980023321521733226,Some people car windows with broken,3
07/10/2020 18:28:41,Sheri Nicole,115038923989623571285,Love this place,5
07/10/2020 17:35:51,ARISTOTLE MYERS,110474839715957066379,"Great Place To Go,If You Enjoy And Love Outdoors,And Nature,Take A ""HONEY""...!",5
07/09/2020 20:51:25,Amanda Bretherick,117931793996554921394,It was ok nothing to brag about,3
07/09/2020 14:33:20,Sandra Gomez,102569283761529983002,La naturalesa y el agua me encantan,5
07/09/2020 02:31:12,Javi,110180121731972171276,Beautiful river that you can enjoy alongside the trail,5
07/07/2020 17:34:17,Alona Regan,109751507259619349877,Fun,5
07/06/2020 14:26:40,Steffanie Conley,116019307985808705024,Love it here!!!! ♥️,5
07/06/2020 04:41:18,Mariana Garcia,115796709616576428381,Solo es bonito para caminar 🚶 no para nadar 🏊,4
07/05/2020 23:17:33,Viviana Ortiz,116661397656423792076,An excellent way to be in the city but escape from the chaos.,5
07/05/2020 20:35:05,Christoph Kaesmayr,112143441086978385645,Best naturalized park in Philly.,5
07/05/2020 18:17:07,Lex Bolden,116975349701279101640,Great escape from the city with wonderfully maintained trails and plenty of exciting attractions to discover.,5
07/05/2020 18:16:01,Nadia Sanchez,112244938031941422730,Enjoy being in nature.,4
07/04/2020 18:00:20,P K,111675641778255859894,Great place to walk or relax,5
07/04/2020 00:30:44,Robert Wasiuta,104418383093152043491,Great swimming,4
07/03/2020 22:26:20,Fernando Nogueira Portes,102313734508186368689,Beautiful,5
07/03/2020 19:40:15,Michael Potter,114221660578136389955,"Good hiking spot with plenty of room, riverside views and old, covered bridge",4
07/03/2020 19:10:36,george o,116766088546911217610,It's a very nice place to visit but it was congested during this pandemic,5
07/02/2020 17:46:47,Theresa Perry,115864666272717229324,Great place for social distance and taking in nature's beauty. Early mornings are best and not too busy plus it's cooler. The sun rays are perfect.,5
07/01/2020 19:12:40,Ismael Torres,104131543981202829459,Sorry no pictures but a beautiful places to visit,5
06/30/2020 19:32:00,BR izm,112376722396905606353,Great hike for beginners as well as the advanced trails for everyone. If you start at the valley green inn on forbidden drive it's a central point on the trail. Great starting point. Normally the inn has a little stand to buy drinks and food. Great place for a small picnic as well.,5
06/30/2020 19:31:10,Abdelghani Aouadi,104283020167042565453,Goodbfood,5
06/30/2020 13:57:06,Joseph Morrone,114759235527813869895,What a beautiful little gem tucked away in our unique city.,5
06/30/2020 01:46:32,Liz Sanchez,114757442533273172556,Me encantó,5
06/29/2020 13:54:37,Hazel C. Otarola,112617065370588630038,I always recommend this park to my friends.,5
06/29/2020 01:40:48,coughtogetoff,113090309619883345199,Best time all summer!,5
06/28/2020 22:55:26,Lisa Tolgrice,103754835196978651828,"Great hike thru woods along creek.
Beware of the massive party crowds congregating in part of the area BBQ, drinking.....no masks.",5
06/28/2020 19:11:22,Amanda V,115086551299567228536,FUN!,5
06/28/2020 17:28:27,Camille Fallon,108833057834118412711,"Bucolic beauty in the bustling city. Great for day hikes, trail running, and cycling close.",5
06/28/2020 13:17:21,Terry D,110899514730371065993,So amazing that Edgar Allen Poe wrote about it.,5
06/28/2020 00:33:35,Lincoln Naik,112604017408769603471,Great trails for all types of hiking.,5
06/27/2020 01:28:20,Shaun Nolan,116725128260361432273,"Great park, beautiful",5
06/26/2020 11:00:16,Shellz G,101809096582377481770,"Great place to take kids, if your looking to be at  one with nature but on a budget or cant travel cause of the Rona...this is the place to go...hiking trails for the beginners and advanced...beautiful scenery...stunning waterfall and serene creeks...awesome for bbqs and family outings...see if you can find the hidden statues here or the old covered bridge...lots of historical fact plaques along the way as well...love it there ...oh and there's fishing if u like...",5
06/26/2020 04:13:54,Monk Money,105632981985502772629,great walking park,5
06/25/2020 21:27:25,Dean Chia,102840265565044766087,"Beautiful trails, both paved and unpaved. The river is a gem.",5
06/25/2020 13:21:51,James Moore,113921940910675913102,My absolute favorite place to be in Philly.  I love everything about this place!!!,5
06/24/2020 23:34:10,Rositania Acosta,108134199333465620056,Lugar excelente y el no es tan fria.....,5
06/24/2020 19:57:11,Michael Shaub,100617851342682293034,Great trails. Parking can be a little difficult/packed depending on the day/time,4
06/23/2020 23:51:24,David Kamwana,115021496005097879085,A gorgeous two hour walk!,5
06/22/2020 20:34:49,malakith stormcrow,107637018655846994281,While unkempt because of Covid the park remains a beautiful place to walk and relax. A great place for hiking running and biking just beware poison ivy by the trail boarders,4
06/22/2020 02:36:42,Kim kennerly,104641471600879413554,Nature at its best,5
06/21/2020 22:25:41,jreed1inc,105510746988633966656,Free clean open space an air,5
06/21/2020 20:28:48,Monique Whittington,104801649327487980451,Luv it here,4
06/20/2020 21:37:09,Ms. Mikaelson,116268219045733527457,"Nice place to exercise, clear your mind, take your partner, or have a picnic",5
06/19/2020 22:50:32,Keith Cooper,117185979889801603108,Love to do yoga there.,5
06/19/2020 15:01:12,Marlene Salib,100347026769336131343,"Woow its a wonderful place, beautiful view  a lot to discover here",5
06/18/2020 23:01:26,"Dmom errick Ferguson, ,nn",106345738148146037124,Love the bike trail and the nice scenery.,5
06/18/2020 21:29:35,Zipporah Rubin,117670636211534727176,Love the area,5
06/17/2020 21:18:49,Andrew Wilson,104482760696304501093,A wilderness in the city.,5
06/17/2020 11:32:25,Eddie Carroll,111876502726893639555,"A great place for a run, a hike, horse riding, biking, etc...",5
06/15/2020 18:30:39,Marline Alcantara,100113996251156902650,Loved it,5
06/15/2020 17:37:44,Treavor Jones,101347911992953879506,Lots of hiking and biking trails within the city limits. Gorgeous in all seasons!,5
06/15/2020 14:58:04,Stephen Dunn (Charlie),107254518791624883342,My single favorite place on Earth. The perfect mix of trail types and available activities for any kind of person looking to enjoy the outdoors in the heart of a great city.,5
06/15/2020 11:08:28,Megan Wilcox,106253592949393170364,"Nice park for an easy hike or stroll along the road.  Lots of trees here, and it doesn't get just tons of sun - great for people who try to protect themselves from the sun.  I did just go hiking here, and with the virus, it was packed and a little uncomfortable at places because fellow hikers wouldn't step out of the way to let us pass (we moved over, they didn't).  I essentially could have touched three or four people if I hadn't been super careful.  If you're in the Philly area and concerned about the virus, then definitely drive further out to a different area to hike.",4
06/14/2020 19:49:02,Arnaldo J,101499352706581065150,this place...is Amazing,5
06/14/2020 19:28:18,Samantha Winterburn,102324541012753177119,So many trails to hike. Dog friendly. Parking is slim in some spots but you can find street parking. Crowded on nice days but you can find some trails pretty empty still.,5
06/14/2020 16:59:45,Margarita Perez,114067601025660604652,Bonito  para caminar!!☆,5
06/14/2020 00:27:07,nelly,117194848454770428654,Awesome trails for walking and biking,5
06/13/2020 16:02:14,Jeffrey Edmonston,114758060932710009789,Amazing park..,5
06/13/2020 10:59:35,A J Myers,102728669986554877170,I love taking walks through all the different trails.,5
06/12/2020 18:50:30,ellie g,100595203991009322923,very beautiful,5
06/09/2020 23:58:02,Keisha Sonpon,103808973170599765941,Hiking trail that also has a lake for swimming found on the Devil's Trail.,5
06/09/2020 22:41:57,Clarence Johnson Jr,111494974525717026250,A nice place to enjoy nature 😊,4
